57.148087,-2.093386,29/07/2020,00:00,00:15,32
57.148087,-2.093386,29/07/2020,00:15,00:30,24
57.148087,-2.093386,29/07/2020,00:30,00:45,24
57.148087,-2.093386,29/07/2020,00:45,01:00,36
57.148087,-2.093386,29/07/2020,01:00,01:15,20
57.148087,-2.093386,29/07/2020,01:15,01:30,12
57.148087,-2.093386,29/07/2020,01:30,01:45,8
57.148087,-2.093386,29/07/2020,01:45,02:00,20
57.148087,-2.093386,29/07/2020,02:00,02:15,4
57.148087,-2.093386,29/07/2020,02:15,02:30,20
57.148087,-2.093386,29/07/2020,02:30,02:45,16
57.148087,-2.093386,29/07/2020,02:45,03:00,16
57.148087,-2.093386,29/07/2020,03:00,03:15,12
57.148087,-2.093386,29/07/2020,03:15,03:30,8
57.148087,-2.093386,29/07/2020,03:30,03:45,16
57.148087,-2.093386,29/07/2020,03:45,04:00,8
57.148087,-2.093386,29/07/2020,04:00,04:15,4
57.148087,-2.093386,29/07/2020,04:15,04:30,8
57.148087,-2.093386,29/07/2020,04:30,04:45,16
57.148087,-2.093386,29/07/2020,04:45,05:00,4
57.148087,-2.093386,29/07/2020,05:00,05:15,20
57.148087,-2.093386,29/07/2020,05:15,05:30,16
57.148087,-2.093386,29/07/2020,05:30,05:45,4
57.148087,-2.093386,29/07/2020,05:45,06:00,40
57.148087,-2.093386,29/07/2020,06:00,06:15,28
57.148087,-2.093386,29/07/2020,06:15,06:30,24
57.148087,-2.093386,29/07/2020,06:30,06:45,24
57.148087,-2.093386,29/07/2020,06:45,07:00,60
57.148087,-2.093386,29/07/2020,07:00,07:15,32
57.148087,-2.093386,29/07/2020,07:15,07:30,60
57.148087,-2.093386,29/07/2020,07:30,07:45,36
57.148087,-2.093386,29/07/2020,07:45,08:00,88
57.148087,-2.093386,29/07/2020,08:00,08:15,52
57.148087,-2.093386,29/07/2020,08:15,08:30,88
57.148087,-2.093386,29/07/2020,08:30,08:45,84
57.148087,-2.093386,29/07/2020,08:45,09:00,88
57.148087,-2.093386,29/07/2020,09:00,09:15,96
57.148087,-2.093386,29/07/2020,09:15,09:30,88
57.148087,-2.093386,29/07/2020,09:30,09:45,96
57.148087,-2.093386,29/07/2020,09:45,10:00,96
57.148087,-2.093386,29/07/2020,10:00,10:15,148
57.148087,-2.093386,29/07/2020,10:15,10:30,108
57.148087,-2.093386,29/07/2020,10:30,10:45,92
57.148087,-2.093386,29/07/2020,10:45,11:00,88
57.148087,-2.093386,29/07/2020,11:00,11:15,96
57.148087,-2.093386,29/07/2020,11:15,11:30,80
57.148087,-2.093386,29/07/2020,11:30,11:45,136
57.148087,-2.093386,29/07/2020,11:45,12:00,172
57.148087,-2.093386,29/07/2020,12:00,12:15,140
57.148087,-2.093386,29/07/2020,12:15,12:30,104
57.148087,-2.093386,29/07/2020,12:30,12:45,128
57.148087,-2.093386,29/07/2020,12:45,13:00,108
57.148087,-2.093386,29/07/2020,13:00,13:15,120
57.148087,-2.093386,29/07/2020,13:15,13:30,180
57.148087,-2.093386,29/07/2020,13:30,13:45,136
57.148087,-2.093386,29/07/2020,13:45,14:00,124
57.148087,-2.093386,29/07/2020,14:00,14:15,124
57.148087,-2.093386,29/07/2020,14:15,14:30,112
57.148087,-2.093386,29/07/2020,14:30,14:45,140
57.148087,-2.093386,29/07/2020,14:45,15:00,168
57.148087,-2.093386,29/07/2020,15:00,15:15,116
57.148087,-2.093386,29/07/2020,15:15,15:30,136
57.148087,-2.093386,29/07/2020,15:30,15:45,116
57.148087,-2.093386,29/07/2020,15:45,16:00,168
57.148087,-2.093386,29/07/2020,16:00,16:15,164
57.148087,-2.093386,29/07/2020,16:15,16:30,160
57.148087,-2.093386,29/07/2020,16:30,16:45,116
57.148087,-2.093386,29/07/2020,16:45,17:00,128
57.148087,-2.093386,29/07/2020,17:00,17:15,164
57.148087,-2.093386,29/07/2020,17:15,17:30,148
57.148087,-2.093386,29/07/2020,17:30,17:45,140
57.148087,-2.093386,29/07/2020,17:45,18:00,128
57.148087,-2.093386,29/07/2020,18:00,18:15,168
57.148087,-2.093386,29/07/2020,18:15,18:30,132
57.148087,-2.093386,29/07/2020,18:30,18:45,100
57.148087,-2.093386,29/07/2020,18:45,19:00,128
57.148087,-2.093386,29/07/2020,19:00,19:15,48
57.148087,-2.093386,29/07/2020,19:15,19:30,76
57.148087,-2.093386,29/07/2020,19:30,19:45,56
57.148087,-2.093386,29/07/2020,19:45,20:00,56
57.148087,-2.093386,29/07/2020,20:00,20:15,64
57.148087,-2.093386,29/07/2020,20:15,20:30,84
57.148087,-2.093386,29/07/2020,20:30,20:45,48
57.148087,-2.093386,29/07/2020,20:45,21:00,120
57.148087,-2.093386,29/07/2020,21:00,21:15,68
57.148087,-2.093386,29/07/2020,21:15,21:30,56
57.148087,-2.093386,29/07/2020,21:30,21:45,76
57.148087,-2.093386,29/07/2020,21:45,22:00,76
57.148087,-2.093386,29/07/2020,22:00,22:15,48
57.148087,-2.093386,29/07/2020,22:15,22:30,64
57.148087,-2.093386,29/07/2020,22:30,22:45,76
57.148087,-2.093386,29/07/2020,22:45,23:00,56
57.148087,-2.093386,29/07/2020,23:00,23:15,48
57.148087,-2.093386,29/07/2020,23:15,23:30,44
57.148087,-2.093386,29/07/2020,23:30,23:45,32
57.148087,-2.093386,29/07/2020,23:45,24:00:00,44
57.148087,-2.093386,30/07/2020,00:00,00:15,12
57.148087,-2.093386,30/07/2020,00:15,00:30,32
57.148087,-2.093386,30/07/2020,00:30,00:45,36
57.148087,-2.093386,30/07/2020,00:45,01:00,48
57.148087,-2.093386,30/07/2020,01:00,01:15,16
57.148087,-2.093386,30/07/2020,01:15,01:30,12
57.148087,-2.093386,30/07/2020,01:30,01:45,24
57.148087,-2.093386,30/07/2020,01:45,02:00,20
57.148087,-2.093386,30/07/2020,02:00,02:15,16
57.148087,-2.093386,30/07/2020,02:15,02:30,24
57.148087,-2.093386,30/07/2020,02:30,02:45,12
57.148087,-2.093386,30/07/2020,02:45,03:00,16
57.148087,-2.093386,30/07/2020,03:00,03:15,8
57.148087,-2.093386,30/07/2020,03:15,03:30,20
57.148087,-2.093386,30/07/2020,03:30,03:45,4
57.148087,-2.093386,30/07/2020,03:45,04:00,4
57.148087,-2.093386,30/07/2020,04:00,04:15,8
57.148087,-2.093386,30/07/2020,04:15,04:30,4
57.148087,-2.093386,30/07/2020,04:30,04:45,4
57.148087,-2.093386,30/07/2020,04:45,05:00,8
57.148087,-2.093386,30/07/2020,05:00,05:15,12
57.148087,-2.093386,30/07/2020,05:15,05:30,24
57.148087,-2.093386,30/07/2020,05:30,05:45,20
57.148087,-2.093386,30/07/2020,05:45,06:00,56
57.148087,-2.093386,30/07/2020,06:00,06:15,28
57.148087,-2.093386,30/07/2020,06:15,06:30,20
57.148087,-2.093386,30/07/2020,06:30,06:45,36
57.148087,-2.093386,30/07/2020,06:45,07:00,56
57.148087,-2.093386,30/07/2020,07:00,07:15,68
57.148087,-2.093386,30/07/2020,07:15,07:30,52
57.148087,-2.093386,30/07/2020,07:30,07:45,60
57.148087,-2.093386,30/07/2020,07:45,08:00,52
57.148087,-2.093386,30/07/2020,08:00,08:15,64
57.148087,-2.093386,30/07/2020,08:15,08:30,88
57.148087,-2.093386,30/07/2020,08:30,08:45,96
57.148087,-2.093386,30/07/2020,08:45,09:00,72
57.148087,-2.093386,30/07/2020,09:00,09:15,104
57.148087,-2.093386,30/07/2020,09:15,09:30,88
57.148087,-2.093386,30/07/2020,09:30,09:45,56
57.148087,-2.093386,30/07/2020,09:45,10:00,108
57.148087,-2.093386,30/07/2020,10:00,10:15,92
57.148087,-2.093386,30/07/2020,10:15,10:30,96
57.148087,-2.093386,30/07/2020,10:30,10:45,96
57.148087,-2.093386,30/07/2020,10:45,11:00,120
57.148087,-2.093386,30/07/2020,11:00,11:15,96
57.148087,-2.093386,30/07/2020,11:15,11:30,148
57.148087,-2.093386,30/07/2020,11:30,11:45,124
57.148087,-2.093386,30/07/2020,11:45,12:00,100
57.148087,-2.093386,30/07/2020,12:00,12:15,108
57.148087,-2.093386,30/07/2020,12:15,12:30,116
57.148087,-2.093386,30/07/2020,12:30,12:45,116
57.148087,-2.093386,30/07/2020,12:45,13:00,100
57.148087,-2.093386,30/07/2020,13:00,13:15,128
57.148087,-2.093386,30/07/2020,13:15,13:30,144
57.148087,-2.093386,30/07/2020,13:30,13:45,164
57.148087,-2.093386,30/07/2020,13:45,14:00,156
57.148087,-2.093386,30/07/2020,14:00,14:15,128
57.148087,-2.093386,30/07/2020,14:15,14:30,132
57.148087,-2.093386,30/07/2020,14:30,14:45,144
57.148087,-2.093386,30/07/2020,14:45,15:00,144
57.148087,-2.093386,30/07/2020,15:00,15:15,144
57.148087,-2.093386,30/07/2020,15:15,15:30,148
57.148087,-2.093386,30/07/2020,15:30,15:45,112
57.148087,-2.093386,30/07/2020,15:45,16:00,164
57.148087,-2.093386,30/07/2020,16:00,16:15,128
57.148087,-2.093386,30/07/2020,16:15,16:30,156
57.148087,-2.093386,30/07/2020,16:30,16:45,128
57.148087,-2.093386,30/07/2020,16:45,17:00,152
57.148087,-2.093386,30/07/2020,17:00,17:15,120
57.148087,-2.093386,30/07/2020,17:15,17:30,156
57.148087,-2.093386,30/07/2020,17:30,17:45,156
57.148087,-2.093386,30/07/2020,17:45,18:00,128
57.148087,-2.093386,30/07/2020,18:00,18:15,104
57.148087,-2.093386,30/07/2020,18:15,18:30,112
57.148087,-2.093386,30/07/2020,18:30,18:45,76
57.148087,-2.093386,30/07/2020,18:45,19:00,144
57.148087,-2.093386,30/07/2020,19:00,19:15,128
57.148087,-2.093386,30/07/2020,19:15,19:30,72
57.148087,-2.093386,30/07/2020,19:30,19:45,100
57.148087,-2.093386,30/07/2020,19:45,20:00,96
57.148087,-2.093386,30/07/2020,20:00,20:15,96
57.148087,-2.093386,30/07/2020,20:15,20:30,92
57.148087,-2.093386,30/07/2020,20:30,20:45,52
57.148087,-2.093386,30/07/2020,20:45,21:00,120
57.148087,-2.093386,30/07/2020,21:00,21:15,88
57.148087,-2.093386,30/07/2020,21:15,21:30,80
57.148087,-2.093386,30/07/2020,21:30,21:45,48
57.148087,-2.093386,30/07/2020,21:45,22:00,56
57.148087,-2.093386,30/07/2020,22:00,22:15,44
57.148087,-2.093386,30/07/2020,22:15,22:30,32
57.148087,-2.093386,30/07/2020,22:30,22:45,96
57.148087,-2.093386,30/07/2020,22:45,23:00,64
57.148087,-2.093386,30/07/2020,23:00,23:15,52
57.148087,-2.093386,30/07/2020,23:15,23:30,40
57.148087,-2.093386,30/07/2020,23:30,23:45,48
57.148087,-2.093386,30/07/2020,23:45,24:00:00,36
57.148087,-2.093386,31/07/2020,00:00,00:15,40
57.148087,-2.093386,31/07/2020,00:15,00:30,16
57.148087,-2.093386,31/07/2020,00:30,00:45,24
57.148087,-2.093386,31/07/2020,00:45,01:00,12
57.148087,-2.093386,31/07/2020,01:00,01:15,20
57.148087,-2.093386,31/07/2020,01:15,01:30,24
57.148087,-2.093386,31/07/2020,01:30,01:45,16
57.148087,-2.093386,31/07/2020,01:45,02:00,24
57.148087,-2.093386,31/07/2020,02:00,02:15,12
57.148087,-2.093386,31/07/2020,02:15,02:30,28
57.148087,-2.093386,31/07/2020,02:30,02:45,16
57.148087,-2.093386,31/07/2020,02:45,03:00,32
